mrc,sector,date,total_kwh,tavg,sector_mrc
Le Fjord-du-Saguenay,AGRICOLE,2019-02-01,687849.0,-17.7,AGRICOLELe Fjord-du-Saguenay
Pontiac,INDUSTRIEL,2019-02-01,270689.0,-17.7,INDUSTRIELPontiac
Vaudreuil-Soulanges,RÉSIDENTIEL,2019-02-01,186820751.0,-17.7,RÉSIDENTIELVaudreuil-Soulanges
Le Haut-Saint-Laurent,INSTITUTIONNEL,2019-02-01,2066011.0,-17.7,INSTITUTIONNELLe Haut-Saint-Laurent
Bonaventure,RÉSIDENTIEL,2019-02-01,19022092.0,-17.7,RÉSIDENTIELBonaventure
Les Maskoutains,INSTITUTIONNEL,2019-02-01,11651475.0,-17.7,INSTITUTIONNELLes Maskoutains
Abitibi,RÉSIDENTIEL,2019-02-01,22015447.0,-17.7,RÉSIDENTIELAbitibi
Le Granit,INSTITUTIONNEL,2019-02-01,3057242.0,-17.7,INSTITUTIONNELLe Granit
Le Granit,INDUSTRIEL,2019-02-01,18171669.9,-17.7,INDUSTRIELLe Granit
Les Etchemins,INSTITUTIONNEL,2019-02-01,1518914.0,-17.7,INSTITUTIONNELLes Etchemins
Abitibi,INSTITUTIONNEL,2019-02-01,13963220.416551724,-17.7,INSTITUTIONNELAbitibi
Abitibi,INDUSTRIEL,2019-02-01,63977028.4,-17.7,INDUSTRIELAbitibi
Abitibi,COMMERCIAL,2019-02-01,7553466.0,-17.7,COMMERCIALAbitibi
Le Haut-Saint-Laurent,AGRICOLE,2019-02-01,4244798.0,-17.7,AGRICOLELe Haut-Saint-Laurent
Le Haut-Saint-Laurent,COMMERCIAL,2019-02-01,5501585.0,-17.7,COMMERCIALLe Haut-Saint-Laurent
Les Maskoutains,RÉSIDENTIEL,2019-02-01,84642161.0,-17.7,RÉSIDENTIELLes Maskoutains
Le Granit,RÉSIDENTIEL,2019-02-01,23971082.0,-17.7,RÉSIDENTIELLe Granit
Les Etchemins,INDUSTRIEL,2019-02-01,2912072.0,-17.7,INDUSTRIELLes Etchemins
Les Laurentides,RÉSIDENTIEL,2019-02-01,103116160.0,-17.7,RÉSIDENTIELLes Laurentides
Le Haut-Saint-Laurent,INDUSTRIEL,2019-02-01,2802730.0,-17.7,INDUSTRIELLe Haut-Saint-Laurent
Les Laurentides,INSTITUTIONNEL,2019-02-01,4443522.0,-17.7,INSTITUTIONNELLes Laurentides
Les Maskoutains,COMMERCIAL,2019-02-01,35760049.3,-17.7,COMMERCIALLes Maskoutains
Les Maskoutains,INDUSTRIEL,2019-02-01,24084210.89411765,-17.7,INDUSTRIELLes Maskoutains
Les Laurentides,INDUSTRIEL,2019-02-01,1522815.0,-17.7,INDUSTRIELLes Laurentides
Pontiac,RÉSIDENTIEL,2019-02-01,19111494.0,-17.7,RÉSIDENTIELPontiac
La Haute-Yamaska,INSTITUTIONNEL,2019-03-01,6283828.0,-9.4,INSTITUTIONNELLa Haute-Yamaska
La Haute-Yamaska,INDUSTRIEL,2019-03-01,18493090.18571429,-9.4,INDUSTRIELLa Haute-Yamaska
Les Pays-d'en-Haut,INSTITUTIONNEL,2019-03-01,2034701.0,-9.4,INSTITUTIONNELLes Pays-d'en-Haut
Les Pays-d'en-Haut,INDUSTRIEL,2019-03-01,205420.0,-9.4,INDUSTRIELLes Pays-d'en-Haut
La Haute-Yamaska,COMMERCIAL,2019-03-01,25688905.0,-9.4,COMMERCIALLa Haute-Yamaska
La Haute-Yamaska,AGRICOLE,2019-03-01,3100331.0,-9.4,AGRICOLELa Haute-Yamaska
Memphrémagog,AGRICOLE,2019-03-01,1433896.0,-9.4,AGRICOLEMemphrémagog
Les Pays-d'en-Haut,RÉSIDENTIEL,2019-03-01,90002642.0,-9.4,RÉSIDENTIELLes Pays-d'en-Haut
Abitibi,COMMERCIAL,2019-03-01,7586849.0,-9.4,COMMERCIALAbitibi
Les Pays-d'en-Haut,AGRICOLE,2019-03-01,139220.0,-9.4,AGRICOLELes Pays-d'en-Haut
La Côte-de-Gaspé,RÉSIDENTIEL,2019-03-01,18152172.0,-9.4,RÉSIDENTIELLa Côte-de-Gaspé
Lac-Saint-Jean-Est,INSTITUTIONNEL,2019-03-01,22150328.55357143,-9.4,INSTITUTIONNELLac-Saint-Jean-Est
La Vallée-du-Richelieu,COMMERCIAL,2019-03-01,25779960.0,-9.4,COMMERCIALLa Vallée-du-Richelieu
Coaticook,AGRICOLE,2019-03-01,4498990.0,-9.4,AGRICOLECoaticook
La Vallée-du-Richelieu,INDUSTRIEL,2019-03-01,4781059.0,-9.4,INDUSTRIELLa Vallée-du-Richelieu
Les Chenaux,AGRICOLE,2019-03-01,1824319.0,-9.4,AGRICOLELes Chenaux
Les Chenaux,COMMERCIAL,2019-03-01,3145330.0,-9.4,COMMERCIALLes Chenaux
La Vallée-du-Richelieu,INSTITUTIONNEL,2019-03-01,6390964.0,-9.4,INSTITUTIONNELLa Vallée-du-Richelieu
Témiscouata,COMMERCIAL,2019-03-01,5957101.0,-9.4,COMMERCIALTémiscouata
Témiscouata,INDUSTRIEL,2019-03-01,18581087.0,-9.4,INDUSTRIELTémiscouata
Témiscouata,INSTITUTIONNEL,2019-03-01,3214120.0,-9.4,INSTITUTIONNELTémiscouata
Les Chenaux,INDUSTRIEL,2019-03-01,439022.0,-9.4,INDUSTRIELLes Chenaux
Les Chenaux,INSTITUTIONNEL,2019-03-01,988059.0,-9.4,INSTITUTIONNELLes Chenaux
Les Chenaux,RÉSIDENTIEL,2019-03-01,20516903.0,-9.4,RÉSIDENTIELLes Chenaux
La Vallée-du-Richelieu,RÉSIDENTIEL,2019-03-01,120483629.0,-9.4,RÉSIDENTIELLa Vallée-du-Richelieu
Les Jardins-de-Napierville,AGRICOLE,2019-03-01,8890260.0,-9.4,AGRICOLELes Jardins-de-Napierville
Les Jardins-de-Napierville,COMMERCIAL,2019-03-01,9236709.0,-9.4,COMMERCIALLes Jardins-de-Napierville
Administration régionale Kativik,RÉSIDENTIEL,2019-03-01,,-9.4,RÉSIDENTIELAdministration régionale Kativik
Administration régionale Kativik,INSTITUTIONNEL,2019-03-01,,-9.4,INSTITUTIONNELAdministration régionale Kativik
Administration régionale Kativik,COMMERCIAL,2019-03-01,,-9.4,COMMERCIALAdministration régionale Kativik
Rivière-du-Loup,INSTITUTIONNEL,2019-03-01,5931304.0,-9.4,INSTITUTIONNELRivière-du-Loup
Les Jardins-de-Napierville,INDUSTRIEL,2019-03-01,3930625.0,-9.4,INDUSTRIELLes Jardins-de-Napierville
Les Jardins-de-Napierville,INSTITUTIONNEL,2019-03-01,1528149.0,-9.4,INSTITUTIONNELLes Jardins-de-Napierville
La Haute-Yamaska,RÉSIDENTIEL,2019-03-01,88691538.0,-9.4,RÉSIDENTIELLa Haute-Yamaska
Rivière-du-Loup,RÉSIDENTIEL,2019-03-01,32248802.0,-9.4,RÉSIDENTIELRivière-du-Loup
Les Pays-d'en-Haut,COMMERCIAL,2019-03-01,13172112.0,-9.4,COMMERCIALLes Pays-d'en-Haut
Rivière-du-Loup,INDUSTRIEL,2019-03-01,72128622.98928571,-9.4,INDUSTRIELRivière-du-Loup
Marguerite-D'Youville,INSTITUTIONNEL,2019-03-01,8405088.9,-9.4,INSTITUTIONNELMarguerite-D'Youville
Rivière-du-Loup,COMMERCIAL,2019-03-01,13030112.0,-9.4,COMMERCIALRivière-du-Loup
La Matapédia,INDUSTRIEL,2019-03-01,10744615.8,-9.4,INDUSTRIELLa Matapédia
La Côte-de-Gaspé,INDUSTRIEL,2019-03-01,1734104.0,-9.4,INDUSTRIELLa Côte-de-Gaspé
Rivière-du-Loup,AGRICOLE,2019-03-01,2136078.0,-9.4,AGRICOLERivière-du-Loup
Lac-Saint-Jean-Est,RÉSIDENTIEL,2019-03-01,43319242.0,-9.4,RÉSIDENTIELLac-Saint-Jean-Est
Manicouagan,RÉSIDENTIEL,2019-03-01,20488344.0,-9.4,RÉSIDENTIELManicouagan
Manicouagan,INSTITUTIONNEL,2019-03-01,26661678.4,-9.4,INSTITUTIONNELManicouagan
Manicouagan,INDUSTRIEL,2019-03-01,353182773.38870966,-9.4,INDUSTRIELManicouagan
Manicouagan,COMMERCIAL,2019-03-01,6607748.4,-9.4,COMMERCIALManicouagan
Manicouagan,AGRICOLE,2019-03-01,190802.0,-9.4,AGRICOLEManicouagan
Les Collines-de-l'Outaouais,COMMERCIAL,2019-03-01,7660626.0,-9.4,COMMERCIALLes Collines-de-l'Outaouais
La Matapédia,COMMERCIAL,2019-03-01,5575055.0,-9.4,COMMERCIALLa Matapédia
Abitibi-Ouest,RÉSIDENTIEL,2019-03-01,19585008.0,-9.4,RÉSIDENTIELAbitibi-Ouest
Abitibi-Ouest,INDUSTRIEL,2019-03-01,19112983.239434525,-9.4,INDUSTRIELAbitibi-Ouest
Les Collines-de-l'Outaouais,AGRICOLE,2019-03-01,855811.0,-9.4,AGRICOLELes Collines-de-l'Outaouais
Abitibi-Ouest,COMMERCIAL,2019-03-01,4958679.0,-9.4,COMMERCIALAbitibi-Ouest
Abitibi-Ouest,AGRICOLE,2019-03-01,969382.0,-9.4,AGRICOLEAbitibi-Ouest
Thérèse-De Blainville,RÉSIDENTIEL,2019-03-01,157800317.0,-9.4,RÉSIDENTIELThérèse-De Blainville
Témiscamingue,RÉSIDENTIEL,2019-03-01,16841799.0,-9.4,RÉSIDENTIELTémiscamingue
Témiscamingue,INSTITUTIONNEL,2019-03-01,2706036.0,-9.4,INSTITUTIONNELTémiscamingue
Témiscamingue,INDUSTRIEL,2019-03-01,81368196.18315233,-9.4,INDUSTRIELTémiscamingue
La Côte-de-Gaspé,COMMERCIAL,2019-03-01,7577789.0,-9.4,COMMERCIALLa Côte-de-Gaspé
La Côte-de-Gaspé,AGRICOLE,2019-03-01,141671.0,-9.4,AGRICOLELa Côte-de-Gaspé
Abitibi-Ouest,INSTITUTIONNEL,2019-03-01,3217525.0,-9.4,INSTITUTIONNELAbitibi-Ouest
Memphrémagog,COMMERCIAL,2019-03-01,8119190.0,-9.4,COMMERCIALMemphrémagog
La Matapédia,AGRICOLE,2019-03-01,1239238.0,-9.4,AGRICOLELa Matapédia
Les Collines-de-l'Outaouais,INSTITUTIONNEL,2019-03-01,1363989.0,-9.4,INSTITUTIONNELLes Collines-de-l'Outaouais
Memphrémagog,INDUSTRIEL,2019-03-01,76877864.0,-9.4,INDUSTRIELMemphrémagog
Memphrémagog,INSTITUTIONNEL,2019-03-01,38361322.0,-9.4,INSTITUTIONNELMemphrémagog
Memphrémagog,RÉSIDENTIEL,2019-03-01,57003483.0,-9.4,RÉSIDENTIELMemphrémagog
Les Jardins-de-Napierville,RÉSIDENTIEL,2019-03-01,28998478.0,-9.4,RÉSIDENTIELLes Jardins-de-Napierville
Témiscouata,AGRICOLE,2019-03-01,2790200.0,-9.4,AGRICOLETémiscouata
Sept-Rivières,RÉSIDENTIEL,2019-03-01,38015216.0,-9.4,RÉSIDENTIELSept-Rivières
Les Collines-de-l'Outaouais,RÉSIDENTIEL,2019-03-01,64493542.0,-9.4,RÉSIDENTIELLes Collines-de-l'Outaouais
Marguerite-D'Youville,RÉSIDENTIEL,2019-03-01,76451525.0,-9.4,RÉSIDENTIELMarguerite-D'Youville
La Côte-de-Gaspé,INSTITUTIONNEL,2019-03-01,4041927.0,-9.4,INSTITUTIONNELLa Côte-de-Gaspé
Marguerite-D'Youville,INDUSTRIEL,2019-03-01,199872925.30080643,-9.4,INDUSTRIELMarguerite-D'Youville
Les Collines-de-l'Outaouais,INDUSTRIEL,2019-03-01,169540.0,-9.4,INDUSTRIELLes Collines-de-l'Outaouais
Marguerite-D'Youville,COMMERCIAL,2019-03-01,19132505.0,-9.4,COMMERCIALMarguerite-D'Youville
Marguerite-D'Youville,AGRICOLE,2019-03-01,953875.0,-9.4,AGRICOLEMarguerite-D'Youville
Sept-Rivières,INSTITUTIONNEL,2019-03-01,9157729.0,-9.4,INSTITUTIONNELSept-Rivières
Sept-Rivières,INDUSTRIEL,2019-03-01,774079666.7571429,-9.4,INDUSTRIELSept-Rivières
Sept-Rivières,COMMERCIAL,2019-03-01,23734682.9,-9.4,COMMERCIALSept-Rivières
Sept-Rivières,AGRICOLE,2019-03-01,41309.0,-9.4,AGRICOLESept-Rivières
Thérèse-De Blainville,AGRICOLE,2019-03-01,707539.0,-9.4,AGRICOLEThérèse-De Blainville
Thérèse-De Blainville,COMMERCIAL,2019-03-01,42214813.0,-9.4,COMMERCIALThérèse-De Blainville
Thérèse-De Blainville,INDUSTRIEL,2019-03-01,14506419.8,-9.4,INDUSTRIELThérèse-De Blainville
Thérèse-De Blainville,INSTITUTIONNEL,2019-03-01,12269575.0,-9.4,INSTITUTIONNELThérèse-De Blainville
Témiscouata,RÉSIDENTIEL,2019-03-01,18590715.0,-9.4,RÉSIDENTIELTémiscouata
La Mitis,RÉSIDENTIEL,2019-03-01,17339218.0,-9.4,RÉSIDENTIELLa Mitis
Le Fjord-du-Saguenay,RÉSIDENTIEL,2019-03-01,26450399.0,-9.4,RÉSIDENTIELLe Fjord-du-Saguenay
Argenteuil,AGRICOLE,2019-03-01,1576749.0,-9.4,AGRICOLEArgenteuil
Le Fjord-du-Saguenay,INDUSTRIEL,2019-03-01,487737.0,-9.4,INDUSTRIELLe Fjord-du-Saguenay
Deux-Montagnes,INSTITUTIONNEL,2019-03-01,7248145.0,-9.4,INSTITUTIONNELDeux-Montagnes
Deux-Montagnes,INDUSTRIEL,2019-03-01,6285101.0,-9.4,INDUSTRIELDeux-Montagnes
Pierre-De Saurel,AGRICOLE,2019-03-01,2234085.0,-9.4,AGRICOLEPierre-De Saurel
Pierre-De Saurel,COMMERCIAL,2019-03-01,12403778.0,-9.4,COMMERCIALPierre-De Saurel
Nicolet-Yamaska,RÉSIDENTIEL,2019-03-01,23156808.0,-9.4,RÉSIDENTIELNicolet-Yamaska
Nicolet-Yamaska,INSTITUTIONNEL,2019-03-01,2905095.0,-9.4,INSTITUTIONNELNicolet-Yamaska
Nicolet-Yamaska,INDUSTRIEL,2019-03-01,2491751.0,-9.4,INDUSTRIELNicolet-Yamaska
Nicolet-Yamaska,COMMERCIAL,2019-03-01,7169610.0,-9.4,COMMERCIALNicolet-Yamaska
Nicolet-Yamaska,AGRICOLE,2019-03-01,4789419.0,-9.4,AGRICOLENicolet-Yamaska
Pierre-De Saurel,INDUSTRIEL,2019-03-01,229279786.0,-9.4,INDUSTRIELPierre-De Saurel
Pierre-De Saurel,INSTITUTIONNEL,2019-03-01,4885277.0,-9.4,INSTITUTIONNELPierre-De Saurel
Pierre-De Saurel,RÉSIDENTIEL,2019-03-01,56967453.0,-9.4,RÉSIDENTIELPierre-De Saurel
Matawinie,RÉSIDENTIEL,2019-03-01,88768296.0,-9.4,RÉSIDENTIELMatawinie
Matawinie,INSTITUTIONNEL,2019-03-01,2693344.0,-9.4,INSTITUTIONNELMatawinie
Matawinie,INDUSTRIEL,2019-03-01,2649238.0,-9.4,INDUSTRIELMatawinie
Maria-Chapdelaine,RÉSIDENTIEL,2019-03-01,23871567.0,-9.4,RÉSIDENTIELMaria-Chapdelaine
Maria-Chapdelaine,INSTITUTIONNEL,2019-03-01,3878552.0,-9.4,INSTITUTIONNELMaria-Chapdelaine
Maria-Chapdelaine,INDUSTRIEL,2019-03-01,42555540.312903225,-9.4,INDUSTRIELMaria-Chapdelaine
Deux-Montagnes,COMMERCIAL,2019-03-01,25011183.3,-9.4,COMMERCIALDeux-Montagnes
Deux-Montagnes,AGRICOLE,2019-03-01,2461519.0,-9.4,AGRICOLEDeux-Montagnes
Maria-Chapdelaine,COMMERCIAL,2019-03-01,7754542.0,-9.4,COMMERCIALMaria-Chapdelaine
Maria-Chapdelaine,AGRICOLE,2019-03-01,3075596.0,-9.4,AGRICOLEMaria-Chapdelaine
La Côte-de-Beaupré,AGRICOLE,2019-03-01,339728.0,-9.4,AGRICOLELa Côte-de-Beaupré
Deux-Montagnes,RÉSIDENTIEL,2019-03-01,102957610.0,-9.4,RÉSIDENTIELDeux-Montagnes
La Vallée-du-Richelieu,AGRICOLE,2019-03-01,1798722.0,-9.4,AGRICOLELa Vallée-du-Richelieu
Rouville,INDUSTRIEL,2019-03-01,17913341.22857143,-9.4,INDUSTRIELRouville
Rouville,INSTITUTIONNEL,2019-03-01,31086005.870734017,-9.4,INSTITUTIONNELRouville
Abitibi,INDUSTRIEL,2019-03-01,68447970.4,-9.4,INDUSTRIELAbitibi
Abitibi,INSTITUTIONNEL,2019-03-01,13077722.38,-9.4,INSTITUTIONNELAbitibi
Abitibi,RÉSIDENTIEL,2019-03-01,20402070.0,-9.4,RÉSIDENTIELAbitibi
Kamouraska,AGRICOLE,2019-03-01,3267666.0,-9.4,AGRICOLEKamouraska
Kamouraska,COMMERCIAL,2019-03-01,8190260.0,-9.4,COMMERCIALKamouraska
La Vallée-de-la-Gatineau,AGRICOLE,2019-03-01,854291.0,-9.4,AGRICOLELa Vallée-de-la-Gatineau
Kamouraska,INDUSTRIEL,2019-03-01,2778557.0,-9.4,INDUSTRIELKamouraska
Kamouraska,INSTITUTIONNEL,2019-03-01,3118905.0,-9.4,INSTITUTIONNELKamouraska
Kamouraska,RÉSIDENTIEL,2019-03-01,18272573.0,-9.4,RÉSIDENTIELKamouraska
La Vallée-de-la-Gatineau,COMMERCIAL,2019-03-01,5371320.0,-9.4,COMMERCIALLa Vallée-de-la-Gatineau
Bonaventure,COMMERCIAL,2019-03-01,5570800.0,-9.4,COMMERCIALBonaventure
La Côte-de-Beaupré,COMMERCIAL,2019-03-01,7981000.0,-9.4,COMMERCIALLa Côte-de-Beaupré
Bonaventure,INDUSTRIEL,2019-03-01,1022557.0,-9.4,INDUSTRIELBonaventure
La Vallée-de-la-Gatineau,INSTITUTIONNEL,2019-03-01,1661666.0,-9.4,INSTITUTIONNELLa Vallée-de-la-Gatineau
La Vallée-de-la-Gatineau,RÉSIDENTIEL,2019-03-01,27976139.0,-9.4,RÉSIDENTIELLa Vallée-de-la-Gatineau
Antoine-Labelle,AGRICOLE,2019-03-01,1392478.0,-9.4,AGRICOLEAntoine-Labelle
Témiscamingue,COMMERCIAL,2019-03-01,4917002.0,-9.4,COMMERCIALTémiscamingue
Témiscamingue,AGRICOLE,2019-03-01,1533193.0,-9.4,AGRICOLETémiscamingue
Bonaventure,INSTITUTIONNEL,2019-03-01,2464609.0,-9.4,INSTITUTIONNELBonaventure
Bonaventure,RÉSIDENTIEL,2019-03-01,17446585.0,-9.4,RÉSIDENTIELBonaventure
Portneuf,INDUSTRIEL,2019-03-01,358347663.90000004,-9.4,INDUSTRIELPortneuf
Portneuf,COMMERCIAL,2019-03-01,12277362.0,-9.4,COMMERCIALPortneuf
Portneuf,AGRICOLE,2019-03-01,4095858.0,-9.4,AGRICOLEPortneuf
Rouville,RÉSIDENTIEL,2019-03-01,35430905.0,-9.4,RÉSIDENTIELRouville
La Vallée-de-la-Gatineau,INDUSTRIEL,2019-03-01,2242347.0,-9.4,INDUSTRIELLa Vallée-de-la-Gatineau
Le Fjord-du-Saguenay,INSTITUTIONNEL,2019-03-01,1757240.0,-9.4,INSTITUTIONNELLe Fjord-du-Saguenay
La Côte-de-Beaupré,INSTITUTIONNEL,2019-03-01,2430225.0,-9.4,INSTITUTIONNELLa Côte-de-Beaupré
Matawinie,COMMERCIAL,2019-03-01,14649139.0,-9.4,COMMERCIALMatawinie
Maskinongé,INDUSTRIEL,2019-03-01,9975465.9,-9.4,INDUSTRIELMaskinongé
Pontiac,INSTITUTIONNEL,2019-03-01,1437525.0,-9.4,INSTITUTIONNELPontiac
Maskinongé,COMMERCIAL,2019-03-01,9513836.0,-9.4,COMMERCIALMaskinongé
Maskinongé,AGRICOLE,2019-03-01,4643959.0,-9.4,AGRICOLEMaskinongé
Pontiac,INDUSTRIEL,2019-03-01,263028.0,-9.4,INDUSTRIELPontiac
Charlevoix,AGRICOLE,2019-03-01,614337.0,-9.4,AGRICOLECharlevoix
Charlevoix,COMMERCIAL,2019-03-01,7346412.0,-9.4,COMMERCIALCharlevoix
Charlevoix,INDUSTRIEL,2019-03-01,1011121.0,-9.4,INDUSTRIELCharlevoix
Pontiac,COMMERCIAL,2019-03-01,3110798.0,-9.4,COMMERCIALPontiac
Argenteuil,RÉSIDENTIEL,2019-03-01,44251497.0,-9.4,RÉSIDENTIELArgenteuil
Argenteuil,INSTITUTIONNEL,2019-03-01,2635634.0,-9.4,INSTITUTIONNELArgenteuil
Argenteuil,INDUSTRIEL,2019-03-01,6772368.0,-9.4,INDUSTRIELArgenteuil
Argenteuil,COMMERCIAL,2019-03-01,29989664.4,-9.4,COMMERCIALArgenteuil
Abitibi,AGRICOLE,2019-03-01,625813.0,-9.4,AGRICOLEAbitibi
Pontiac,AGRICOLE,2019-03-01,1027303.0,-9.4,AGRICOLEPontiac
Lac-Saint-Jean-Est,AGRICOLE,2019-03-01,2719231.0,-9.4,AGRICOLELac-Saint-Jean-Est
Lac-Saint-Jean-Est,COMMERCIAL,2019-03-01,9424949.0,-9.4,COMMERCIALLac-Saint-Jean-Est
Lac-Saint-Jean-Est,INDUSTRIEL,2019-03-01,36522481.84,-9.4,INDUSTRIELLac-Saint-Jean-Est
Drummond,INDUSTRIEL,2019-03-01,26956288.05,-9.4,INDUSTRIELDrummond
Drummond,COMMERCIAL,2019-03-01,35094167.4,-9.4,COMMERCIALDrummond
Drummond,AGRICOLE,2019-03-01,6218013.0,-9.4,AGRICOLEDrummond
Le Fjord-du-Saguenay,AGRICOLE,2019-03-01,637799.0,-9.4,AGRICOLELe Fjord-du-Saguenay
Le Fjord-du-Saguenay,COMMERCIAL,2019-03-01,4305914.0,-9.4,COMMERCIALLe Fjord-du-Saguenay
Maskinongé,INSTITUTIONNEL,2019-03-01,1761781.0,-9.4,INSTITUTIONNELMaskinongé
Maskinongé,RÉSIDENTIEL,2019-03-01,40697477.0,-9.4,RÉSIDENTIELMaskinongé
Brome-Missisquoi,RÉSIDENTIEL,2019-03-01,77483992.0,-9.4,RÉSIDENTIELBrome-Missisquoi
Brome-Missisquoi,INSTITUTIONNEL,2019-03-01,5812277.0,-9.4,INSTITUTIONNELBrome-Missisquoi
Matawinie,AGRICOLE,2019-03-01,2267578.0,-9.4,AGRICOLEMatawinie
Le Val-Saint-François,RÉSIDENTIEL,2019-03-01,26673786.0,-9.4,RÉSIDENTIELLe Val-Saint-François
Le Val-Saint-François,INSTITUTIONNEL,2019-03-01,1708348.0,-9.4,INSTITUTIONNELLe Val-Saint-François
Le Val-Saint-François,INDUSTRIEL,2019-03-01,65274347.3,-9.4,INDUSTRIELLe Val-Saint-François
Le Val-Saint-François,COMMERCIAL,2019-03-01,6922513.0,-9.4,COMMERCIALLe Val-Saint-François
Le Val-Saint-François,AGRICOLE,2019-03-01,3081137.0,-9.4,AGRICOLELe Val-Saint-François
Antoine-Labelle,COMMERCIAL,2019-03-01,11536960.0,-9.4,COMMERCIALAntoine-Labelle
Antoine-Labelle,INDUSTRIEL,2019-03-01,7925585.4,-9.4,INDUSTRIELAntoine-Labelle
Antoine-Labelle,INSTITUTIONNEL,2019-03-01,5701089.0,-9.4,INSTITUTIONNELAntoine-Labelle
Les Laurentides,AGRICOLE,2019-03-01,761639.0,-9.4,AGRICOLELes Laurentides
Les Laurentides,COMMERCIAL,2019-03-01,21454603.0,-9.4,COMMERCIALLes Laurentides
La Côte-de-Beaupré,RÉSIDENTIEL,2019-03-01,36120011.0,-9.4,RÉSIDENTIELLa Côte-de-Beaupré
Les Laurentides,INDUSTRIEL,2019-03-01,1539852.0,-9.4,INDUSTRIELLes Laurentides
Les Laurentides,INSTITUTIONNEL,2019-03-01,4500704.0,-9.4,INSTITUTIONNELLes Laurentides
Les Laurentides,RÉSIDENTIEL,2019-03-01,95294735.0,-9.4,RÉSIDENTIELLes Laurentides
Drummond,RÉSIDENTIEL,2019-03-01,100516754.0,-9.4,RÉSIDENTIELDrummond
Drummond,INSTITUTIONNEL,2019-03-01,7126844.5,-9.4,INSTITUTIONNELDrummond
Rouville,COMMERCIAL,2019-03-01,7987452.0,-9.4,COMMERCIALRouville
Rouville,AGRICOLE,2019-03-01,3881691.0,-9.4,AGRICOLERouville
Brome-Missisquoi,AGRICOLE,2019-03-01,5549686.0,-9.4,AGRICOLEBrome-Missisquoi
Brome-Missisquoi,COMMERCIAL,2019-03-01,33701428.4,-9.4,COMMERCIALBrome-Missisquoi
Bonaventure,AGRICOLE,2019-03-01,350898.0,-9.4,AGRICOLEBonaventure
Pontiac,RÉSIDENTIEL,2019-03-01,17558083.0,-9.4,RÉSIDENTIELPontiac
Brome-Missisquoi,INDUSTRIEL,2019-03-01,26518464.3,-9.4,INDUSTRIELBrome-Missisquoi
Antoine-Labelle,RÉSIDENTIEL,2019-03-01,46173466.0,-9.4,RÉSIDENTIELAntoine-Labelle
La Côte-de-Beaupré,INDUSTRIEL,2019-03-01,1114954.0,-9.4,INDUSTRIELLa Côte-de-Beaupré
Coaticook,COMMERCIAL,2019-03-01,4693942.0,-9.4,COMMERCIALCoaticook
Bécancour,COMMERCIAL,2019-03-01,6006463.1,-9.4,COMMERCIALBécancour
La Mitis,INDUSTRIEL,2019-03-01,8423062.8,-9.4,INDUSTRIELLa Mitis
La Mitis,COMMERCIAL,2019-03-01,4705727.0,-9.4,COMMERCIALLa Mitis
La Mitis,AGRICOLE,2019-03-01,1759351.0,-9.4,AGRICOLELa Mitis
Le Golfe-du-Saint-Laurent,COMMERCIAL,2019-03-01,1455172.0,-9.4,COMMERCIALLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,INDUSTRIEL,2019-03-01,8432.0,-9.4,INDUSTRIELLe Golfe-du-Saint-Laurent
La Haute-Côte-Nord,INSTITUTIONNEL,2019-03-01,2415654.0,-9.4,INSTITUTIONNELLa Haute-Côte-Nord
Le Rocher-Percé,RÉSIDENTIEL,2019-03-01,20022691.0,-9.4,RÉSIDENTIELLe Rocher-Percé
Le Rocher-Percé,INSTITUTIONNEL,2019-03-01,2581792.0,-9.4,INSTITUTIONNELLe Rocher-Percé
Le Rocher-Percé,INDUSTRIEL,2019-03-01,17130923.7,-9.4,INDUSTRIELLe Rocher-Percé
Le Rocher-Percé,COMMERCIAL,2019-03-01,5503957.0,-9.4,COMMERCIALLe Rocher-Percé
Le Rocher-Percé,AGRICOLE,2019-03-01,251565.0,-9.4,AGRICOLELe Rocher-Percé
Le Golfe-du-Saint-Laurent,INSTITUTIONNEL,2019-03-01,1104962.0,-9.4,INSTITUTIONNELLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,RÉSIDENTIEL,2019-03-01,4933764.0,-9.4,RÉSIDENTIELLe Golfe-du-Saint-Laurent
La Haute-Côte-Nord,RÉSIDENTIEL,2019-03-01,10892090.0,-9.4,RÉSIDENTIELLa Haute-Côte-Nord
Les Etchemins,RÉSIDENTIEL,2019-03-01,15879660.0,-9.4,RÉSIDENTIELLes Etchemins
Les Etchemins,INSTITUTIONNEL,2019-03-01,1487170.0,-9.4,INSTITUTIONNELLes Etchemins
Les Etchemins,INDUSTRIEL,2019-03-01,2935488.0,-9.4,INDUSTRIELLes Etchemins
Les Etchemins,COMMERCIAL,2019-03-01,3893001.0,-9.4,COMMERCIALLes Etchemins
Les Etchemins,AGRICOLE,2019-03-01,1380046.0,-9.4,AGRICOLELes Etchemins
La Vallée-de-l'Or,COMMERCIAL,2019-03-01,20892433.0,-9.4,COMMERCIALLa Vallée-de-l'Or
La Vallée-de-l'Or,AGRICOLE,2019-03-01,255176.0,-9.4,AGRICOLELa Vallée-de-l'Or
Les Moulins,RÉSIDENTIEL,2019-03-01,154384102.0,-9.4,RÉSIDENTIELLes Moulins
